key,track,artist,album,genre,date
My Nu Leng/My Nu Leng - Live on Radio 1 Essential Mix (11.02.17).mp3,My Nu Leng 2017,My Nu Leng,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2017
"Myd/Radio 1's Essential Mix, Myd.mp4",Myd,Myd,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,
Nav/Nav - Live @ Coachella Music Festival 2017 in California (15.04.17).mp3,Nav,Nav,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Hip Hop,2017-04-15
Nero/Nero - Live @ Coachella Music Festival 2015 in California (10.04.15).mp3,Nero,Nero,"{'name': 'Coachella 2015', 'artist': 'Various Artists'}",Dubstep,2015-04-10
Nero/Nero - Live @ Hackney Weekend 2012 in London (07.07.12).mp3,Nero,Nero,"{'name': 'Hackney Weekend 2012', 'artist': 'Various Artists'}",Drum & Bass,2012
Nero/Nero - Live on Radio Essential Mix (12.09.15).mp3,Nero 2015,Nero,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-09-12
New World Punx/New World Punx - Live @ Coachella Music Festival 2015 in California (12.04.15).mp3,New World Punx,New World Punx,"{'name': 'Coachella 2015', 'artist': 'Various Artists'}",House,2015-04-12
"Nia Archives/Radio 1's Classic Essential Mix, Nia Archives 2023.mp4",Nia Archives 2023,Nia Archives,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2023
Nic Fanciulli/Nic Fanciulli - Live @ Coachella Music Festival 2016 in California (22.04.16).mp3,Nic Fanciulli,Nic Fanciulli,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",House,2016-04-22
Nic Fanciulli/Nic Fanciulli - Live on Radio 1 Essential Mix (11.11.17).mp3,Nic Fanciulli 2017,Nic Fanciulli,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2017-11-11
Nicky Holloway/Nicky Holloway - Live @ Radio 1 Essential Mix Ibiza 20 Special Part 9 (01.08.15).mp3,Nicky Holloway 2015,Nicky Holloway,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-08-01
Nicky Romero/Nicky Romero - Live @ Coachella Music Festival 2013 in California (13.04.13).mp3,Nicky Romero,Nicky Romero,"{'name': 'Coachella 2013', 'artist': 'Various Artists'}",House,2013-04-13
Nicky Romero/Nicky Romero - Live on Radio 1 Essential Mix (28.04.12).mp3,Nicky Romero 2012,Nicky Romero,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2012-04-28
Nicolas Jaar/Nicolas Jaar - Live on Radio 1 Essential Mix (19.05.12).mp3,Nicolas Jaar 2012,Nicolas Jaar,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2012-05-19
Nicolas Jaar/Nicolas Jaar - Live on Radio 1 Essential Mix (19.05.20).mp3,Nicolas Jaar 2020,Nicolas Jaar,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-05-19
Nicolas Jar/Nicolas Jar - Live @ Coachella Music Festival 2014 in California (13.04.14).mp3,Nicolas Jaar,Nicolas Jaar,"{'name': 'Coachella 2014', 'artist': 'Various Artists'}",Electronic,2014-04-13
Nicole Moudaber/Nicole Moudaber - Live @ Coachella 2019 in California (19.04.19).mp3,Nicole Moudaber,Nicole Moudaber,"{'name': 'Coachella 2019', 'artist': 'Various Artists'}",Techno,2019-04-19
Nicole Moudaber/Nicole Moudaber - Live @ Coachella Music Festival 2014 in California (13.04.14).mp3,Nicole Moudaber,Nicole Moudaber,"{'name': 'Coachella 2014', 'artist': 'Various Artists'}",Techno,2014-04-13
Nicole Moudaber/Nicole Moudaber - Live on Radio 1 Essential Mix (23.06.12).mp3,Nicole Moudaber 2012,Nicole Moudaber,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2012-06-23
Nina Kraviz/Nina Kraviz - Live on Radio 1 Essential Mix (07.10.17).mp3,Nina Kraviz 2017,Nina Kraviz,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2017-10-07
Nina Kraviz/Nina Kraviz - Live on Radio 1 Essential Mix (12.05.12).mp3,Nina Kraviz 2012,Nina Kraviz,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2012-05-12
Nina Las Vegas/Nina Las Vegas - Live @ Coachella Music Festival 2016 in California (22.04.16).mp3,Nina Las Vegas,Nina Las Vegas,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",House,2016-04-22
Nocturnal Sunshine/Nocturnal Sunshine - Live on Radio 1 Essential Mix (13.03.20).mp3,Nocturnal Sunshine 2020,Nocturnal Sunshine,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-03-13
Nora En Pure/Nora En Pure - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,Nora En Pure,Nora En Pure,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",House,2017-04-14
Object Blue/Object Blue - Live on Radio 1 Essential Mix-(15.08.20).mp3,Object Blue 2020,Object Blue,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-08-15
Objekt/Objekt - Live on Radio 1 Essential Mix (03.05.20).mp3,Objekt 2020,Objekt,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-05-03
Oliver Dollar/Oliver Dollar - Live on Radio 1 Essential Mix (20.12.14).mp3,Oliver Dollar 2014,Oliver Dollar,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2014-12-20
Oliver Heldens/Oliver Heldens - Live @ Coachella Music Festival 2015 in California (10.04.15).mp3,Oliver Heldens,Oliver Heldens,"{'name': 'Coachella 2015', 'artist': 'Various Artists'}",House,2015
Oliver Heldens/Oliver Heldens - Live on Radio 1 Essential Mix (15.07.17).mp3,Oliver Heldens 2017,Oliver Heldens,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2017-07-15
Oliver Heldens/Oliver Heldens Live at The Edge NYC ｜ Epic 2-Hour DJ Set from Marquee Skydeck (Heights Warning!)[4K] [98u3AJVEL8Q].opus,The Edge NYC,Oliver Heldens,"{'name': 'Oliver Heldens Sets', 'artist': 'Oliver Heldens'}",House,
Orla/Orla - Live on Radio 1 Essential Mix (07.11.20).mp3,Orla 2020,Orla,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-11-07
POSITIV/✨ Revivez l’édition 2025 du POSITIV Electronic Festival ✨ [7IFVmjbini0].opus,POSITIV 2025 Aftermovie,Various Artists,"{'name': 'POSITIV Electronic Festival 2025', 'artist': 'Various Artists'}",Electronic,2025
Pa/Pan-Pot - Live on Radio 1 Essential Mix (28.01.17).mp3,Pan-Pot 2017,Pan-Pot,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2017-01-28
Paco Osuna/Paco Osuna - Live on Radio 1 Essential Mix (30.05.20).mp3,Paco Osuna 2020,Paco Osuna,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2020
PartyWave/PartyWave - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,PartyWave,PartyWave,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-14
Patrice Baumel/Patrice Baumel - Live on Radio 1 Essential Mix (23.09.17).mp3,Patrice Baumel 2017,Patrice Baumel,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2017-09-23
Patrick Topping/Patrick Topping - Live @ Radio 1 Big Weekend in Coventry (18.06.22).mp3,Patrick Topping,Patrick Topping,"{'name': 'Radio 1 Big Weekend 2022', 'artist': 'Various Artists'}",House,2022-06-18
Patrick Topping/Patrick Topping - Live on Radio 1 Essential Mix (18.04.15).mp3,Patrick Topping 2015,Patrick Topping,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Tech House,2015-04-18
Patrick Topping/Patrick Topping DJ Set Live @ Trick Edinburgh 2023 [0L9a8ADDDes].opus,"Patrick Topping, Trick Edinburgh",Patrick Topping,"{'name': 'Patrick Topping Sets', 'artist': 'Patrick Topping'}",Tech House,2023
"Patrick Topping/Radio 1's Dance Weekend, Radio 1 Dance Ibiza, Patrick Topping.mp4",Patrick Topping,Patrick Topping,"{'name': ""Radio 1's Dance Weekend"", 'artist': 'Various Artists'}",House,
Patrick Topping & Richie Ahmed/Patrick Topping & Richie Ahmed - Live @ Glastonbury 2017 in Sommerset (23.06.17).mp3,Patrick Topping & Richie Ahmed,Patrick Topping & Richie Ahmed,"{'name': 'Glastonbury 2017', 'artist': 'Various Artists'}",House,2017-06-23
Paul Oakenfold/Paul Oakenfold - Live @ Coachella Music Festival 2013 in California (13.04.13).mp3,Paul Oakenfold,Paul Oakenfold,"{'name': 'Coachella 2013', 'artist': 'Various Artists'}",Electronic,2013-04-13
"Paul Oakenfold/Paul Oakenfold - Live @ Radio 1 Essential Mix Ibiza 20 Part 4, Space (26.07.15).mp3",Paul Oakenfold 2015,Paul Oakenfold,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-07-26
Paul Oakenfold/Paul Oakenfold - Live on Radio 1 Essential Mix (21.07.12).mp3,Paul Oakenfold 2012,Paul Oakenfold,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Trance,2012-07-21
Paul Woolford/Paul Woolford - Live on Radio 1 Essential Mix (14.11.15).mp3,Paul Woolford 2015,Paul Woolford,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2015-11-14
Peggy Gou/Peggy Gou - Live @ Glastonbury 2017 in Sommerset (23.06.17).mp3,Peggy Gou,Peggy Gou,"{'name': 'Glastonbury Festival 2017', 'artist': 'Various Artists'}",House,2017-06-23
Peggy Gou/Peggy Gou - Live @ Glastonbury in Somerset Replay (27.06.20).mp3,Peggy Gou,Peggy Gou,"{'name': 'Glastonbury Festival 2020', 'artist': 'Various Artists'}",House,2020-06-27
"Peggy Gou/Radio 1's Classic Essential Mix, Peggy Gou 2018.mp4",Peggy Gou 2018,Peggy Gou,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2018
Pet Shop Boys/Pet Shop Boys - Live @ Coachella Music Festival 2014 in California (13.04.14).mp3,Pet Shop Boys,Pet Shop Boys,"{'name': 'Coachella 2014', 'artist': 'Various Artists'}",Electronic,2014-04-13
Pete Tong/Pete Tong - Live @ Coachella Festival 2002 in California (05.05.02).mp3,Pete Tong,Pete Tong,"{'name': 'Coachella 2002', 'artist': 'Various Artists'}",Electronic,2002-05-05
Pete Tong/Pete Tong - Live @ Ibiza Rocks Hotel in Ibiza (02.08.15).mp3,Pete Tong,Pete Tong,"{'name': 'Ibiza Rocks 2015', 'artist': 'Various Artists'}",House,2015-08-02
Pete Tong/Pete Tong - Live @ Privilege in Ibiza (04.08.12).mp3,"Pete Tong, Ibiza, 2012",Pete Tong,"{'name': 'Pete Tong Sets', 'artist': 'Pete Tong'}",House,2012
Pete Tong/Pete Tong - Live @ The Road To Coachella  (12.04.19).mp3,"Pete Tong, The Road To Coachella 2019",Pete Tong,"{'name': 'Pete Tong Sets', 'artist': 'Pete Tong'}",Electronic,2019-04-12
Pete Tong/Pete Tong - Live on Radio 1 Essential Mix (20.04.12).mp3,Pete Tong 2012,Pete Tong,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2012-04-20
"Pete Tong/Pete Tong's Hot Mix, Adam Ten.mp4","Hot Mix, Adem Ten",Pete Tong,"{'name': 'Pete Tong Hot Mix', 'artist': 'Pete Tong'}",House,
"Pete Tong/Pete Tong's Hot Mix, David Mackay, Fur Coat, Max Styler and more.mp4","Hot Mix, David Mackay, Fur Coat, Max Styler and more",Pete Tong,"{'name': 'Pete Tong Hot Mix', 'artist': 'Pete Tong'}",Electronic,
"Pete Tong/Pete Tong's Hot Mix, Moojo.mp4","Hot Mix, Moojo",Pete Tong,"{'name': 'Pete Tong Hot Mix', 'artist': 'Pete Tong'}",House,
"Pete Tong/Pete Tong's Hot Mix, OMRI., Goom Gum, Max Styler, Sasha and more.mp4","Hot Mix, OMRI., Goom Gum, Max Styler, Sasha and more",Pete Tong,"{'name': 'Pete Tong Hot Mix', 'artist': 'Pete Tong'}",House,
"Pete Tong/Pete Tong's Hot Mix, with Eats Everything.mp4","Hot Mix, with Eats Everything",Pete Tong,"{'name': 'Pete Tong Hot Mix', 'artist': 'Pete Tong'}",House,
"Pete Tong/Radio 1 Anthems, Huge Radio 1 Anthems!.mp4",Radio 1 Anthems,Pete Tong,"{'name': 'Pete Tong Sets', 'artist': 'Pete Tong'}",Electronic,
"Pete Tong/Radio 1 Dance Presents..., Radio 1 in Ibiza_ Pete Tong at ANTS, Ushuaïa.mp4","Pete Tong, ANTS Ibiza",Pete Tong,"{'name': 'Radio 1 Dance Presents...', 'artist': 'Various Artists'}",Electronic,
Pete Tong & Franky Wah/Pete Tong & Franky Wah - Live @ Radio 1 Big Weekend in Coventry (18.06.22).mp3,Pete Tong & Franky Wah,Pete Tong & Franky Wah,"{'name': 'Radio 1 Big Weekend 2022', 'artist': 'Various Artists'}",House,2022-06-18
Pete Tong & Friends/Pete Tong & Friends - Live @ Radio 1 - Live @ Ushuaia Hotel in Ibiza (03.08.12).mp3,Pete Tong & Friends,Pete Tong & Friends,"{'name': 'Ushuaia 2012', 'artist': 'Various Artists'}",Electronic,2012-08-03
"Pete Tong & Hot Since 82/Pete Tong & Hot Since 82 - Live @ Radio 1 Party, Ushuaia in Ibiza (01.08.14).mp3",Pete Tong & Hot Since 82,Pete Tong & Hot Since 82,"{'name': 'Ushuaia 2014', 'artist': 'Various Artists'}",House,2014-08-01
Pete Tong & Sasha/Pete Tong & Sasha - Live @ Radio 1 Essential Mix Ibiza 20 Special Part 1 (25.07.15).mp3,Pete Tong & Sasha 2015,Pete Tong & Sasha,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2015-07-25
Pete Tong b2b Kolsch/Pete Tong b2b Kolsch - Live @ Glastonbury 2014 in Somerset (28.06.14).mp3,Pete Tong b2b Kölsch,Pete Tong & Kölsch,"{'name': 'Glastonbury Festival 2014', 'artist': 'Various Artists'}",House,2014-06-28
Phantonogram/Phantonogram - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,Phantonogram,Phantonogram,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-14
Photek/Photek - Live on Radio 1 Essential Mix (06.10.12).mp3,Photek 2012,Photek,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Drum and Bass,2012-10-06
Porkchop/Porkchop - Live @ Coachella Music Festival 2017 in California (16.04.17).mp3,Porkchop,Porkchop,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-16
Porter Robinson/Porter Robinson - Live @ Coachella Music Festival 2015 in California (10.04.15).mp3,Porter Robinson,Porter Robinson,"{'name': 'Coachella 2015', 'artist': 'Various Artists'}",Electronic,2015-04-10
Porter Robinson/Porter Robinson - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,Porter Robinson,Porter Robinson,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-14
Porter Robinson/Porter Robinson - Live @ Coachella Music Festival 2017 in California (16.04.17).mp3,Porter Robinson,Porter Robinson,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-16
Porter Robinson/Porter Robinson - Live @ Essential Mix in Hull (28.01.12).mp3,Porter Robinson 2012,Porter Robinson,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2012-01-28
Porter Robinson/Porter Robinson - Live on Essential Mix (21.06.14).mp3,Porter Robinson 2014,Porter Robinson,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2014-06-21
Prospa/Prospa - Essential Mix (Full Audio) [I63V4aJuyPA].opus,Prospa,Prospa,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,
Prospa/Prospa - Live DJs Set @ NYC Pop Up RAW CUTS [Sz1YDUR7WmM].opus,Prospa - NYC Pop Up,Prospa,"{'name': 'Prospa Sets', 'artist': 'Prospa'}",House,
"Prospa/Prospa ｜ Into Reality ｜ The Warehouse, Leeds UK [9fb45vCcLks].opus","Warehouse, Leeds",Prospa,"{'name': 'Prospa Sets', 'artist': 'Prospa'}",Tech House,
Prospa/Prospa ｜ NYC Pop Up ｜ RAW CUTS [k7Is8v-XEhQ].opus,NYC Pop up,Prospa,"{'name': 'Prospa Sets', 'artist': 'Prospa'}",House,
Prospa/Prospa_Boiler_Room_-_Sydney.mp3,Prospa Sydney,Prospa,"{'name': 'Boiler Room', 'artist': 'Various Artists'}",Techno,2024
Prospa/Prospa_Live_at_Electric_Brixton_2023.mp3,Electric Brixton 2023,Prospa,"{'name': 'Prospa Sets', 'artist': 'Prospa'}",House,2023
"Prospa/Radio 1 Dance Presents..., Drumsheds Prospa.mp4",Prospa,Prospa,"{'name': 'Drumsheds', 'artist': 'Various Artists'}",House,
Prospa b2b DJ Seinfeld/Rinse HQ067 ｜ Prospa B2B DJ Seinfeld [jf7UkY3gmiY].opus,Prospa & DJ Seinfeld B2B Set - Rinse HQ067,Prospa & DJ Seinfeld,"{'name': 'Prospa & DJ Seinfeld Sets', 'artist': 'Prospa & DJ Seinfeld'}",House,
Purple Disco Machine/Purple Disco Machine - Live on Radio 1 Essential Mix (21.10.17).mp3,Purple Disco Machine 2017,Purple Disco Machine,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2017-10-21
Purple Disco Machine/Purple Disco Machine House Set @ Glitterbox Hï Ibiza [yRYPwUxAGLQ].opus,House Set - Glitterbox Hi Ibiza,Purple Disco Machine,"{'name': 'Purple Disco Machine Sets', 'artist': 'Purple Disco Machine'}",House,
R3hab/R3hab - Live @ Coachella Music Festival 2015 in California (10.04.15).mp3,R3hab,R3hab,"{'name': 'Coachella 2015', 'artist': 'Various Artists'}",House,2015-04-10
Radio 1/Radio 1 - Live @ Creamfields in Liverpool (01.09.12).mp3,Radio 1,Radio 1,"{'name': 'Creamfields 2012', 'artist': 'Various Artists'}",Electronic,2012-09-01
"Radio 1/Radio 1 - Live @ Enter, Space in Ibiza Part 1 (30.07.15).mp3",Space Ibiza 2015,Radio 1,"{'name': 'Radio 1 Sets', 'artist': 'Radio 1'}",Electronic,2015-07-30
Radio 1/Radio 1 - Live @ T In The Park Slam in Glasgow (18.07.15).mp3,"T In the Park, Glasgow 2015",Radio 1,"{'name': 'Radio 1 Sets', 'artist': 'Radio 1'}",Electronic,2015-07-18
Radio 1/The Radio 1 Ibiza Prom [xs3BXVTF7mw].opus,Radio 1 Ibiza Prom,Radio 1,"{'name': 'Classical House', 'artist': 'Various Artists'}",Dance,
Radiohead/Radiohead - Live @ Coachella Festival 2012 in California (14.04.12).mp3,Radiohead,Radiohead,"{'name': 'Coachella 2012', 'artist': 'Various Artists'}",Alternative Rock,2012-04-14
Radiohead/Radiohead - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,Radiohead,Radiohead,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Rock,2017-04-14
Ratatat/Ratatat - Live @ Coachella Music Festival 2015 in California (11.04.15).mp3,Ratatat,Ratatat,"{'name': 'Coachella 2015', 'artist': 'Various Artists'}",Electronic,2015-04-11
Rebekah/Rebekah - Live on Radio 1 Essential Mix (16.09.17).mp3,Rebekah 2017,Rebekah,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2017-09-16
Rebuke/Rebuke - Live on Radio 1 Essential Mix (22.08.20).mp3,Rebuke 2020,Rebuke,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2020-08-22
Redlight/Redlight - Live on Radio 1 Essential Mix (21.02.15).mp3,Redlight 2015,Redlight,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-02-21
Rehab/Rehab - Live on Radio 1 Essential Mix (15.02.14).mp3,Rehab 2014,Rehab,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Tech House,2014-02-15
Ricardo Villalobos & Raresh/Ricardo Villalobos & Raresh - Live @ Amnesia in Ibiza (18.07.20).mp3,Amnesia Ibiza,Ricardo Villalobos & Raresh,"{'name': 'Ricardo Villalobos & Raresh Sets', 'artist': 'Ricardo Villalobos & Raresh'}",House,2020-07-18
Richie Hawtin/Richie Hawtin - Live @ Coachella 2022 in California (19.04.22).mp3,Richie Hawtin,Richie Hawtin,"{'name': 'Coachella 2022', 'artist': 'Various Artists'}",Electronic,2022-04-19
Richie Hawtin/Richie Hawtin - Live @ Coachella Festival 2010 in California (18.04.10).mp3,Richie Hawtin,Richie Hawtin,"{'name': 'Coachella 2010', 'artist': 'Various Artists'}",Techno,2010-04-18
Richie Hawtin/Richie Hawtin - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,Richie Hawtin,Richie Hawtin,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Techno,2017-04-14
Richy Ahmed/Richy Ahmed - Live on Radio 1 Essential Mix (29.11.14).mp3,Richy Ahmed 2014,Richy Ahmed,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2014-11-29
Riordan/RIORDAN LIVE @ EDC VEGAS 2024 [uwUFZsC-KCw].opus,Riordan,Riordan,"{'name': 'EDC Las Vegas 2024', 'artist': 'Various Artists'}",Electronic,2024
"Riordan/Riordan @ The Edge, NYC [UvcP9j5QcyQ].opus",The Edge NYC,Riordan,"{'name': 'Riordan Sets', 'artist': 'Riordan'}",Electronic,
Roman Fluegel/Roman Fluegel - Live on Radio 1 Essential Mix (12.12.15).mp3,Roman Fluegel 2015,Roman Fluegel,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2015-12-12
Royksopp/Royksopp - Live @ Coachella Music Festival 2017 in California (15.04.17).mp3,Röyksopp,Röyksopp,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",Electronic,2017-04-15
Rudimental/Rudimental - Live on Radio 1 Essential Mix (29.08.15).mp3,Rudimental 2015,Rudimental,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Drum & Bass,2015-08-29
Rufus/Rufus - Live @ Coachella Music Festival 2016 in California (23.04.16).mp3,Rüfüs Du Sol,Rüfüs Du Sol,"{'name': 'Coachella 2016', 'artist': 'Various Artists'}",House,2016-04-23
Rustie/Rustie - Live on Radio 1 Essential Mix (07.04.12).mp3,Rustie 2012,Rustie,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2012-04-07
Ryan Elliott/Ryan Elliott - Live on Radio 1 Essential Mix (12.05.20).mp3,Ryan Elliott 2020,Ryan Elliott,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2020-05-12
Barry Can't Swim/Barry Can't Swim ｜ Mixmag Lab London 2025 - 20250321.opus,Mixmag Lab London,Barry Can't Swim,"{'name': ""Barry Can't Swim Sets"", 'artist': ""Barry Can't Swim""}",House,2025-03-21
Confidence Man/Confidence Man DJ set ｜ Mixmag Lab London - 20241017.opus,Mixmag Lab London,Confidence Man,"{'name': 'Confidence Man Sets', 'artist': 'Confidence Man'}",Electronic,2024-10-17
Eats Everything/Eats Everything ｜ Mixmag Lab London x Fly San Miguel - 20250521.opus,Mixmag Lab London,Eats Everything,"{'name': 'Eats Everything Sets', 'artist': 'Eats Everything'}",House,2025-05-21
Ella Knight/Ella Knight ｜ Mixmag Lab London ｜ Horizon 22 - 20250918.opus,Mixmag Lab London,Ella Knight,"{'name': 'Ella Knight Sets', 'artist': 'Ella Knight'}",Electronic,2025-09-18
Faithless/Faithless (DJ Set) ｜ Mixmag Lab London - 20250910.opus,"DJ Set, Mixmag Lab London",Faithless,"{'name': 'Faithless Sets', 'artist': 'Faithless'}",Electronic,2025-09-10
Honey Dijon/Honey Dijon DJ set Barcelona ｜ Burn Energy Tour x Mixmag - 20241220.opus,"Burn Energy Tour, Mixmag",Honey Dijon,"{'name': 'Honey Dijon Sets', 'artist': 'Honey Dijon'}",House,2024-12-20
Patrick Topping/Patrick Topping tech-house set ｜ Mixmag Lab London ｜ Wagtail Rooftop - 20250829.opus,Mixmag Lab London,Patrick Topping,"{'name': 'Patrick Topping Sets', 'artist': 'Patrick Topping'}",Tech House,2025-08-29
Riordan/Riordan DJ Set ｜ Rise Festival 2024 ｜ Mixmag Netherlands + Germany Sessions - 20250113.opus,Rise Festival 2024,Riordan,"{'name': 'Riordan Sets', 'artist': 'Riordan'}",House,2024
Riordan/Riordan at The Concourse Project ｜ Full Set (1 Aug 2025) - 20250904.opus,The Concourse Project 2025,Riordan,"{'name': 'Riordan Sets', 'artist': 'Riordan'}",Techno,2025-08-01
Rufus/RÜFÜS DU SOL - Live from Joshua Tree - 20200305.opus,Live from Joshua Tree,Rüfüs Du Sol,"{'name': 'Rüfüs Du Sol Sets', 'artist': 'Rüfüs Du Sol'}",Electronic,2020-03-05
Rufus/RÜFÜS DU SOL (DJ SET) - Mayan Warrior - Burning Man 2024 - 20240909.opus,Rüfüs Du Sol,Rüfüs Du Sol,"{'name': 'Burning Man 2024', 'artist': 'Various Artists'}",House,2024-09-09
Rufus/RÜFÜS DU SOL ｜ Lollapalooza Chicago 2025 ｜ Full Set - 20250803.opus,Rüfüs Du Sol,Rüfüs Du Sol,"{'name': 'Lollapalooza Chicago 2025', 'artist': 'Various Artists'}",House,2025-08-03
SG Lewis/SG Lewis ｜ Mixmag Lab London x Forever Days ｜ 2025 - 20250606.opus,Mixmag Lab London,SG Lewis,"{'name': 'SG Lewis Sets', 'artist': 'SG Lewis'}",Electronic,2025-06-06
"SG Lewis/The Residency on Radio 1 Dance, SG Lewis - Anemoia.mp4",Anemoia,SG Lewis,"{'name': 'The Residency, SG Lewis', 'artist': 'SG Lewis'}",Electronic,
"SG Lewis/The Residency on Radio 1 Dance, SG Lewis - Heroes with TEED.mp4",Heroes with TEED,SG Lewis,"{'name': 'The Residency, SG Lewis', 'artist': 'SG Lewis'}",Electronic,
SNBRN/SNBRN - Live @ Coachella Music Festival 2017 in California (14.04.17).mp3,SNBRN,SNBRN,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",House,2017-04-14
SPFDJ/SPFDJ - Live on Radio 1 Essential Mix (12.03.22).mp3,SPFDJ 2022,SPFDJ,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Techno,2022-03-12
SWITCH DISCO/SWITCH DISCO - LIVE DJ SET FROM IBIZA ROCKS 2024 (IBIZA DANCE ANTHEMS) [7R5HeDbmY9c].opus,Switch Disco,Switch Disco,"{'name': 'Switch Disco Sets', 'artist': 'Switch Disco'}",House,2024
SWITCH DISCO/SWITCH DISCO - THE SWITCH UP ＊＊OVER 140 SONGS IN 45 MINUTES!!＊＊ [drNH0rEpZUg].opus,The Switch Up,Switch Disco,"{'name': 'Switch Disco Sets', 'artist': 'Switch Disco'}",House,
SWITCH DISCO/SWITCH_DISCO_-_LIVE_DJ_SET_FROM_CARPE_DIEM_BEACH_HVAR_CROATIA_HOUSE_MELODIC_TECHNO_TECH_HOUSE.mp3,"Carpe Diem Beach (Hvar, Croatia)",Switch Disco,"{'name': 'Switch Disco Sets', 'artist': 'Switch Disco'}",House,2025
SWITCH DISCO/SWITCH_DISCO_-_LIVE_FROM_DRUMSHEDS_LONDON_UK_2024.mp3,Switch Disco,Switch Disco,"{'name': 'Drumsheds', 'artist': 'Various Artists'}",House,2024
"SYREETA/Radio 1's Essential Mix, SYREETA.mp4",SYREETA,SYREETA,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,
S_P_Y/S.P.Y. - Live on Radio 1 Essential Mix (10.01.15).mp3,S.P.Y. 2015,S.P.Y.,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Drum & Bass,2015
Sabo/Sabo - Live @ Coachella Music Festival 2017 in California (15.04.17).mp3,Sabo,Sabo,"{'name': 'Coachella 2017', 'artist': 'Various Artists'}",House,2017-04-15
